Ticker,Metric,Filed_Date,Period_End,Value,Form
BRK-A,StockholdersEquity,2014-08-01,2013-12-31,221890000000.0,10-Q
BRK-A,StockholdersEquity,2014-11-07,2013-12-31,221890000000.0,10-Q
BRK-A,StockholdersEquity,2015-03-02,2013-12-31,221890000000.0,10-K
BRK-A,StockholdersEquity,2014-05-02,2014-03-31,227612000000.0,10-Q
BRK-A,StockholdersEquity,2014-08-01,2014-06-30,234005000000.0,10-Q
BRK-A,StockholdersEquity,2014-11-07,2014-09-30,237456000000.0,10-Q
BRK-A,StockholdersEquity,2015-03-02,2014-12-31,240170000000.0,10-K
BRK-A,StockholdersEquity,2015-05-01,2014-12-31,240170000000.0,10-Q
BRK-A,StockholdersEquity,2015-08-07,2014-12-31,240170000000.0,10-Q
BRK-A,StockholdersEquity,2015-11-06,2014-12-31,240170000000.0,10-Q
BRK-A,StockholdersEquity,2016-02-29,2014-12-31,240170000000.0,10-K
BRK-A,StockholdersEquity,2015-05-01,2015-03-31,241458000000.0,10-Q
BRK-A,StockholdersEquity,2015-08-07,2015-06-30,246043000000.0,10-Q
BRK-A,StockholdersEquity,2015-11-06,2015-09-30,248283000000.0,10-Q
BRK-A,StockholdersEquity,2016-02-29,2015-12-31,255550000000.0,10-K
BRK-A,StockholdersEquity,2016-05-06,2015-12-31,255550000000.0,10-Q
BRK-A,StockholdersEquity,2016-05-06,2016-03-31,258661000000.0,10-Q
BRK-A,OperatingIncome,2013-03-01,2010-12-31,17271000000.0,10-K
BRK-A,OperatingIncome,2013-03-01,2011-12-31,17184000000.0,10-K
BRK-A,OperatingIncome,2013-05-03,2012-03-31,4338000000.0,10-Q
BRK-A,OperatingIncome,2013-03-01,2012-12-31,20079000000.0,10-K
BRK-A,OperatingIncome,2013-05-03,2013-03-31,5885000000.0,10-Q
BRK-A,EPS,2013-03-01,2011-03-31,917.0,10-K
BRK-A,EPS,2013-03-01,2011-06-30,2072.0,10-K
BRK-A,EPS,2013-03-01,2011-09-30,1380.0,10-K
BRK-A,EPS,2013-03-01,2011-12-31,1846.0,10-K
BRK-A,EPS,2014-03-03,2012-03-31,1966.0,10-K
BRK-A,EPS,2013-03-01,2012-03-31,1966.0,10-K
BRK-A,EPS,2014-03-03,2012-06-30,1882.0,10-K
BRK-A,EPS,2013-03-01,2012-06-30,1882.0,10-K
BRK-A,EPS,2014-03-03,2012-09-30,2373.0,10-K
BRK-A,EPS,2013-03-01,2012-09-30,2373.0,10-K
BRK-A,EPS,2014-03-03,2012-12-31,2757.0,10-K
BRK-A,EPS,2013-03-01,2012-12-31,2757.0,10-K
BRK-A,EPS,2014-03-03,2013-03-31,2977.0,10-K
BRK-A,EPS,2014-03-03,2013-06-30,2763.0,10-K
BRK-A,EPS,2014-03-03,2013-09-30,3074.0,10-K
BRK-A,EPS,2014-03-03,2013-12-31,3035.0,10-K
BRK-A,Cash,2013-03-01,2009-12-31,30558000000.0,10-K
BRK-A,Cash,2013-03-01,2010-12-31,38227000000.0,10-K
BRK-A,Cash,2014-03-03,2010-12-31,38227000000.0,10-K
BRK-A,Cash,2013-03-01,2011-12-31,37299000000.0,10-K
BRK-A,Cash,2013-05-03,2011-12-31,37299000000.0,10-Q
BRK-A,Cash,2013-08-02,2011-12-31,37299000000.0,10-Q
BRK-A,Cash,2013-11-01,2011-12-31,37299000000.0,10-Q
BRK-A,Cash,2014-03-03,2011-12-31,37299000000.0,10-K
BRK-A,Cash,2015-03-02,2011-12-31,37299000000.0,10-K
BRK-A,Cash,2013-05-03,2012-03-31,37826000000.0,10-Q
BRK-A,Cash,2013-08-02,2012-06-30,40661000000.0,10-Q
BRK-A,Cash,2013-11-01,2012-09-30,47776000000.0,10-Q
BRK-A,Cash,2013-03-01,2012-12-31,46992000000.0,10-K
BRK-A,Cash,2013-05-03,2012-12-31,46992000000.0,10-Q
BRK-A,Cash,2013-08-02,2012-12-31,46992000000.0,10-Q
BRK-A,Cash,2013-11-01,2012-12-31,46992000000.0,10-Q
BRK-A,Cash,2014-03-03,2012-12-31,46992000000.0,10-K
BRK-A,Cash,2014-05-02,2012-12-31,46992000000.0,10-Q
BRK-A,Cash,2014-08-01,2012-12-31,46992000000.0,10-Q
BRK-A,Cash,2014-11-07,2012-12-31,46992000000.0,10-Q
BRK-A,Cash,2015-03-02,2012-12-31,46992000000.0,10-K
BRK-A,Cash,2016-02-29,2012-12-31,46992000000.0,10-K
BRK-A,Cash,2013-05-03,2013-03-31,49089000000.0,10-Q
BRK-A,Cash,2014-05-02,2013-03-31,49089000000.0,10-Q
BRK-A,Cash,2013-08-02,2013-06-30,35695000000.0,10-Q
BRK-A,Cash,2014-08-01,2013-06-30,35695000000.0,10-Q
BRK-A,Cash,2013-11-01,2013-09-30,42079000000.0,10-Q
BRK-A,Cash,2014-11-07,2013-09-30,42079000000.0,10-Q
BRK-A,Cash,2014-03-03,2013-12-31,48186000000.0,10-K
BRK-A,Cash,2014-05-02,2013-12-31,48186000000.0,10-Q
BRK-A,Cash,2014-08-01,2013-12-31,48186000000.0,10-Q
BRK-A,Cash,2014-11-07,2013-12-31,48186000000.0,10-Q
BRK-A,Cash,2015-03-02,2013-12-31,48186000000.0,10-K
BRK-A,Cash,2015-05-01,2013-12-31,48186000000.0,10-Q
BRK-A,Cash,2015-08-07,2013-12-31,48186000000.0,10-Q
BRK-A,Cash,2015-11-06,2013-12-31,48186000000.0,10-Q
BRK-A,Cash,2016-02-29,2013-12-31,48186000000.0,10-K
BRK-A,Cash,2014-05-02,2014-03-31,48948000000.0,10-Q
BRK-A,Cash,2015-05-01,2014-03-31,48948000000.0,10-Q
BRK-A,Cash,2014-08-01,2014-06-30,55455000000.0,10-Q
BRK-A,Cash,2015-08-07,2014-06-30,55455000000.0,10-Q
BRK-A,Cash,2014-11-07,2014-09-30,62380000000.0,10-Q
BRK-A,Cash,2015-11-06,2014-09-30,62380000000.0,10-Q
BRK-A,Cash,2015-03-02,2014-12-31,63269000000.0,10-K
BRK-A,Cash,2015-05-01,2014-12-31,63269000000.0,10-Q
BRK-A,Cash,2015-08-07,2014-12-31,63269000000.0,10-Q
BRK-A,Cash,2015-11-06,2014-12-31,63269000000.0,10-Q
BRK-A,Cash,2016-02-29,2014-12-31,63269000000.0,10-K
BRK-A,Cash,2016-05-06,2014-12-31,63269000000.0,10-Q
BRK-A,Cash,2015-05-01,2015-03-31,63711000000.0,10-Q
BRK-A,Cash,2016-05-06,2015-03-31,63711000000.0,10-Q
BRK-A,Cash,2015-08-07,2015-06-30,66587000000.0,10-Q
BRK-A,Cash,2015-11-06,2015-09-30,66260000000.0,10-Q
BRK-A,Cash,2016-02-29,2015-12-31,71730000000.0,10-K
BRK-A,Cash,2016-05-06,2015-12-31,71730000000.0,10-Q
BRK-A,Cash,2016-05-06,2016-03-31,58342000000.0,10-Q
C,Revenue,2013-03-01,2010-12-31,86601000000.0,10-K
C,Revenue,2013-03-01,2011-03-31,19726000000.0,10-K
C,Revenue,2013-03-01,2011-06-30,20622000000.0,10-K
C,Revenue,2013-03-01,2011-09-30,20831000000.0,10-K
C,Revenue,2013-03-01,2011-12-31,78353000000.0,10-K
C,Revenue,2014-03-03,2011-12-31,77331000000.0,10-K
C,Revenue,2013-03-01,2011-12-31,17174000000.0,10-K
C,Revenue,2013-03-01,2012-03-31,19406000000.0,10-K
C,Revenue,2013-05-03,2012-03-31,19406000000.0,10-Q
C,Revenue,2014-03-03,2012-03-31,19121000000.0,10-K
C,Revenue,2013-08-02,2012-06-30,37508000000.0,10-Q
C,Revenue,2013-03-01,2012-06-30,18642000000.0,10-K
C,Revenue,2013-08-02,2012-06-30,18387000000.0,10-Q
C,Revenue,2014-03-03,2012-06-30,18387000000.0,10-K
C,Revenue,2013-11-01,2012-09-30,51211000000.0,10-Q
C,Revenue,2013-03-01,2012-09-30,13951000000.0,10-K
C,Revenue,2013-11-01,2012-09-30,13703000000.0,10-Q
C,Revenue,2014-03-03,2012-09-30,13703000000.0,10-K
C,Revenue,2013-03-01,2012-12-31,70173000000.0,10-K
C,Revenue,2014-03-03,2012-12-31,69128000000.0,10-K
C,Revenue,2015-02-25,2012-12-31,69190000000.0,10-K
C,Revenue,2013-03-01,2012-12-31,18174000000.0,10-K
C,Revenue,2014-03-03,2012-12-31,17917000000.0,10-K
C,Revenue,2013-05-03,2013-03-31,20491000000.0,10-Q
C,Revenue,2014-03-03,2013-03-31,20227000000.0,10-K
C,Revenue,2014-05-02,2013-03-31,20248000000.0,10-Q
C,Revenue,2015-02-25,2013-03-31,20248000000.0,10-K
C,Revenue,2013-08-02,2013-06-30,40706000000.0,10-Q
C,Revenue,2014-08-01,2013-06-30,40736000000.0,10-Q
C,Revenue,2013-08-02,2013-06-30,20479000000.0,10-Q
C,Revenue,2014-03-03,2013-06-30,20479000000.0,10-K
C,Revenue,2014-08-01,2013-06-30,20488000000.0,10-Q
C,Revenue,2015-02-25,2013-06-30,20488000000.0,10-K
C,Revenue,2013-11-01,2013-09-30,58586000000.0,10-Q
C,Revenue,2014-10-30,2013-09-30,58640000000.0,10-Q
C,Revenue,2013-11-01,2013-09-30,17880000000.0,10-Q
C,Revenue,2014-03-03,2013-09-30,17880000000.0,10-K
C,Revenue,2014-10-30,2013-09-30,17904000000.0,10-Q
C,Revenue,2015-02-25,2013-09-30,17904000000.0,10-K
C,Revenue,2014-03-03,2013-12-31,76366000000.0,10-K
C,Revenue,2015-02-25,2013-12-31,76419000000.0,10-K
C,Revenue,2016-02-26,2013-12-31,76724000000.0,10-K
C,Revenue,2014-03-03,2013-12-31,17780000000.0,10-K
C,Revenue,2015-02-25,2013-12-31,17779000000.0,10-K
C,Revenue,2014-05-02,2014-03-31,20124000000.0,10-Q
C,Revenue,2015-02-25,2014-03-31,20124000000.0,10-K
C,Revenue,2015-05-11,2014-03-31,20206000000.0,10-Q
C,Revenue,2016-02-26,2014-03-31,20206000000.0,10-K
C,Revenue,2014-08-01,2014-06-30,39466000000.0,10-Q
C,Revenue,2015-08-03,2014-06-30,39631000000.0,10-Q
C,Revenue,2014-08-01,2014-06-30,19342000000.0,10-Q
C,Revenue,2015-02-25,2014-06-30,19342000000.0,10-K
C,Revenue,2015-08-03,2014-06-30,19425000000.0,10-Q
C,Revenue,2016-02-26,2014-06-30,19425000000.0,10-K
C,Revenue,2014-10-30,2014-09-30,59070000000.0,10-Q
C,Revenue,2015-10-30,2014-09-30,59320000000.0,10-Q
C,Revenue,2014-10-30,2014-09-30,19604000000.0,10-Q
C,Revenue,2015-02-25,2014-09-30,19604000000.0,10-K
C,Revenue,2015-10-30,2014-09-30,19689000000.0,10-Q
C,Revenue,2016-02-26,2014-09-30,19689000000.0,10-K
C,Revenue,2015-02-25,2014-12-31,76882000000.0,10-K
C,Revenue,2016-02-26,2014-12-31,77219000000.0,10-K
C,Revenue,2015-02-25,2014-12-31,17812000000.0,10-K
C,Revenue,2016-02-26,2014-12-31,17899000000.0,10-K
C,Revenue,2015-05-11,2015-03-31,19736000000.0,10-Q
C,Revenue,2016-02-26,2015-03-31,19736000000.0,10-K
C,Revenue,2016-05-02,2015-03-31,19736000000.0,10-Q
C,Revenue,2015-08-03,2015-06-30,39206000000.0,10-Q
C,Revenue,2015-08-03,2015-06-30,19470000000.0,10-Q
C,Revenue,2016-02-26,2015-06-30,19470000000.0,10-K
C,Revenue,2015-10-30,2015-09-30,57898000000.0,10-Q
C,Revenue,2015-10-30,2015-09-30,18692000000.0,10-Q
C,Revenue,2016-02-26,2015-09-30,18692000000.0,10-K
C,Revenue,2016-02-26,2015-12-31,76354000000.0,10-K
C,Revenue,2016-02-26,2015-12-31,18456000000.0,10-K
C,Revenue,2016-05-02,2016-03-31,17555000000.0,10-Q
C,NetIncome,2013-03-01,2010-12-31,10602000000.0,10-K
C,NetIncome,2013-03-01,2011-03-31,2999000000.0,10-K
C,NetIncome,2013-03-01,2011-06-30,3341000000.0,10-K
C,NetIncome,2013-03-01,2011-09-30,3771000000.0,10-K
C,NetIncome,2013-03-01,2011-12-31,11067000000.0,10-K
C,NetIncome,2014-03-03,2011-12-31,11067000000.0,10-K
C,NetIncome,2013-03-01,2011-12-31,956000000.0,10-K
C,NetIncome,2013-03-01,2012-03-31,2931000000.0,10-K
C,NetIncome,2013-05-03,2012-03-31,2931000000.0,10-Q
C,NetIncome,2014-03-03,2012-03-31,2931000000.0,10-K
C,NetIncome,2013-08-02,2012-06-30,5877000000.0,10-Q
C,NetIncome,2013-03-01,2012-06-30,2946000000.0,10-K
C,NetIncome,2013-08-02,2012-06-30,2946000000.0,10-Q
C,NetIncome,2014-03-03,2012-06-30,2946000000.0,10-K
C,NetIncome,2013-11-01,2012-09-30,6345000000.0,10-Q
C,NetIncome,2013-03-01,2012-09-30,468000000.0,10-K
C,NetIncome,2013-11-01,2012-09-30,468000000.0,10-Q
C,NetIncome,2014-03-03,2012-09-30,468000000.0,10-K
C,NetIncome,2013-03-01,2012-12-31,7541000000.0,10-K
C,NetIncome,2014-03-03,2012-12-31,7541000000.0,10-K
C,NetIncome,2015-02-25,2012-12-31,7541000000.0,10-K
C,NetIncome,2013-03-01,2012-12-31,1196000000.0,10-K
C,NetIncome,2014-03-03,2012-12-31,1196000000.0,10-K
C,NetIncome,2013-05-03,2013-03-31,3808000000.0,10-Q
C,NetIncome,2014-03-03,2013-03-31,3808000000.0,10-K
C,NetIncome,2014-05-02,2013-03-31,3808000000.0,10-Q
C,NetIncome,2015-02-25,2013-03-31,3808000000.0,10-K
C,NetIncome,2013-08-02,2013-06-30,7990000000.0,10-Q
C,NetIncome,2014-08-01,2013-06-30,7990000000.0,10-Q
C,NetIncome,2013-08-02,2013-06-30,4182000000.0,10-Q
C,NetIncome,2014-03-03,2013-06-30,4182000000.0,10-K
C,NetIncome,2014-08-01,2013-06-30,4182000000.0,10-Q
C,NetIncome,2015-02-25,2013-06-30,4182000000.0,10-K
C,NetIncome,2013-11-01,2013-09-30,11217000000.0,10-Q
C,NetIncome,2014-10-30,2013-09-30,11217000000.0,10-Q
C,NetIncome,2013-11-01,2013-09-30,3227000000.0,10-Q
C,NetIncome,2014-03-03,2013-09-30,3227000000.0,10-K
C,NetIncome,2014-10-30,2013-09-30,3227000000.0,10-Q
C,NetIncome,2015-02-25,2013-09-30,3227000000.0,10-K
C,NetIncome,2014-03-03,2013-12-31,13673000000.0,10-K
C,NetIncome,2015-02-25,2013-12-31,13673000000.0,10-K
C,NetIncome,2016-02-26,2013-12-31,13659000000.0,10-K
C,NetIncome,2014-03-03,2013-12-31,2456000000.0,10-K
C,NetIncome,2015-02-25,2013-12-31,2455000000.0,10-K
C,NetIncome,2014-05-02,2014-03-31,3943000000.0,10-Q
C,NetIncome,2015-02-25,2014-03-31,3943000000.0,10-K
C,NetIncome,2015-05-11,2014-03-31,3944000000.0,10-Q
C,NetIncome,2016-02-26,2014-03-31,3944000000.0,10-K
C,NetIncome,2014-08-01,2014-06-30,4124000000.0,10-Q
C,NetIncome,2015-08-03,2014-06-30,4125000000.0,10-Q
C,NetIncome,2014-08-01,2014-06-30,181000000.0,10-Q
C,NetIncome,2015-02-25,2014-06-30,181000000.0,10-K
C,NetIncome,2015-08-03,2014-06-30,181000000.0,10-Q
C,NetIncome,2016-02-26,2014-06-30,181000000.0,10-K
C,NetIncome,2014-10-30,2014-09-30,6963000000.0,10-Q
C,NetIncome,2015-10-30,2014-09-30,6966000000.0,10-Q
C,NetIncome,2014-10-30,2014-09-30,2839000000.0,10-Q
C,NetIncome,2015-02-25,2014-09-30,2839000000.0,10-K
C,NetIncome,2015-10-30,2014-09-30,2841000000.0,10-Q
C,NetIncome,2016-02-26,2014-09-30,2841000000.0,10-K
C,NetIncome,2015-02-25,2014-12-31,7313000000.0,10-K
C,NetIncome,2016-02-26,2014-12-31,7310000000.0,10-K
C,NetIncome,2015-02-25,2014-12-31,350000000.0,10-K
C,NetIncome,2016-02-26,2014-12-31,344000000.0,10-K
C,NetIncome,2015-05-11,2015-03-31,4770000000.0,10-Q
C,NetIncome,2016-02-26,2015-03-31,4770000000.0,10-K
C,NetIncome,2016-05-02,2015-03-31,4770000000.0,10-Q
C,NetIncome,2015-08-03,2015-06-30,9616000000.0,10-Q
C,NetIncome,2015-08-03,2015-06-30,4846000000.0,10-Q
C,NetIncome,2016-02-26,2015-06-30,4846000000.0,10-K
C,NetIncome,2015-10-30,2015-09-30,13907000000.0,10-Q
C,NetIncome,2015-10-30,2015-09-30,4291000000.0,10-Q
C,NetIncome,2016-02-26,2015-09-30,4291000000.0,10-K
C,NetIncome,2016-02-26,2015-12-31,17242000000.0,10-K
C,NetIncome,2016-02-26,2015-12-31,3335000000.0,10-K
C,NetIncome,2016-05-02,2016-03-31,3501000000.0,10-Q
C,TotalAssets,2013-03-01,2011-12-31,1873878000000.0,10-K
C,TotalAssets,2013-03-01,2012-12-31,1864660000000.0,10-K
C,TotalAssets,2013-05-03,2012-12-31,1864660000000.0,10-Q
C,TotalAssets,2013-08-02,2012-12-31,1864660000000.0,10-Q
C,TotalAssets,2013-11-01,2012-12-31,1864660000000.0,10-Q
C,TotalAssets,2014-03-03,2012-12-31,1864660000000.0,10-K
C,TotalAssets,2013-05-03,2013-03-31,1881734000000.0,10-Q
C,TotalAssets,2013-08-02,2013-06-30,1883988000000.0,10-Q
C,TotalAssets,2013-11-01,2013-09-30,1899511000000.0,10-Q
C,TotalAssets,2014-03-03,2013-12-31,1880382000000.0,10-K
C,TotalAssets,2014-05-02,2013-12-31,1880382000000.0,10-Q
C,TotalAssets,2014-08-01,2013-12-31,1880382000000.0,10-Q
C,TotalAssets,2014-10-30,2013-12-31,1880382000000.0,10-Q
C,TotalAssets,2015-02-25,2013-12-31,1880382000000.0,10-K
C,TotalAssets,2014-05-02,2014-03-31,1894736000000.0,10-Q
C,TotalAssets,2014-08-01,2014-06-30,1909715000000.0,10-Q
C,TotalAssets,2014-10-30,2014-09-30,1882849000000.0,10-Q
C,TotalAssets,2015-02-25,2014-12-31,1842530000000.0,10-K
C,TotalAssets,2015-05-11,2014-12-31,1842181000000.0,10-Q
C,TotalAssets,2015-08-03,2014-12-31,1842181000000.0,10-Q
C,TotalAssets,2015-10-30,2014-12-31,1842181000000.0,10-Q
C,TotalAssets,2016-02-26,2014-12-31,1842181000000.0,10-K
C,TotalAssets,2015-05-11,2015-03-31,1831801000000.0,10-Q
C,TotalAssets,2015-08-03,2015-06-30,1829370000000.0,10-Q
C,TotalAssets,2015-10-30,2015-09-30,1808356000000.0,10-Q
C,TotalAssets,2016-02-26,2015-12-31,1731210000000.0,10-K
C,TotalAssets,2016-05-02,2015-12-31,1731210000000.0,10-Q
C,TotalAssets,2016-05-02,2016-03-31,1800967000000.0,10-Q
C,TotalLiabilities,2013-03-01,2011-12-31,1694305000000.0,10-K
C,TotalLiabilities,2013-03-01,2012-12-31,1673663000000.0,10-K
C,TotalLiabilities,2013-05-03,2012-12-31,1673663000000.0,10-Q
C,TotalLiabilities,2013-08-02,2012-12-31,1673663000000.0,10-Q
C,TotalLiabilities,2013-11-01,2012-12-31,1673663000000.0,10-Q
C,TotalLiabilities,2014-03-03,2012-12-31,1673663000000.0,10-K
C,TotalLiabilities,2013-05-03,2013-03-31,1686395000000.0,10-Q
C,TotalLiabilities,2013-08-02,2013-06-30,1686162000000.0,10-Q
C,TotalLiabilities,2013-11-01,2013-09-30,1696772000000.0,10-Q
C,TotalLiabilities,2014-03-03,2013-12-31,1674249000000.0,10-K
C,TotalLiabilities,2014-05-02,2013-12-31,1674249000000.0,10-Q
C,TotalLiabilities,2014-08-01,2013-12-31,1674249000000.0,10-Q
C,TotalLiabilities,2014-10-30,2013-12-31,1674249000000.0,10-Q
C,TotalLiabilities,2015-02-25,2013-12-31,1674249000000.0,10-K
C,TotalLiabilities,2014-05-02,2014-03-31,1684494000000.0,10-Q
C,TotalLiabilities,2014-08-01,2014-06-30,1696616000000.0,10-Q
C,TotalLiabilities,2014-10-30,2014-09-30,1668958000000.0,10-Q
C,TotalLiabilities,2015-02-25,2014-12-31,1630485000000.0,10-K
C,TotalLiabilities,2015-05-11,2014-12-31,1630485000000.0,10-Q
C,TotalLiabilities,2015-08-03,2014-12-31,1630485000000.0,10-Q
C,TotalLiabilities,2015-10-30,2014-12-31,1630485000000.0,10-Q
C,TotalLiabilities,2016-02-26,2014-12-31,1630485000000.0,10-K
C,TotalLiabilities,2015-05-11,2015-03-31,1615778000000.0,10-Q
C,TotalLiabilities,2015-08-03,2015-06-30,1608545000000.0,10-Q
C,TotalLiabilities,2015-10-30,2015-09-30,1586219000000.0,10-Q
C,TotalLiabilities,2016-02-26,2015-12-31,1508118000000.0,10-K
C,TotalLiabilities,2016-05-02,2015-12-31,1508118000000.0,10-Q
C,TotalLiabilities,2016-05-02,2016-03-31,1572206000000.0,10-Q
C,StockholdersEquity,2013-03-01,2011-12-31,177806000000.0,10-K
C,StockholdersEquity,2013-03-01,2012-12-31,189049000000.0,10-K
C,StockholdersEquity,2013-05-03,2012-12-31,189049000000.0,10-Q
C,StockholdersEquity,2013-08-02,2012-12-31,189049000000.0,10-Q
C,StockholdersEquity,2013-11-01,2012-12-31,189049000000.0,10-Q
C,StockholdersEquity,2014-03-03,2012-12-31,189049000000.0,10-K
C,StockholdersEquity,2013-05-03,2013-03-31,193359000000.0,10-Q
C,StockholdersEquity,2013-08-02,2013-06-30,195926000000.0,10-Q
C,StockholdersEquity,2013-11-01,2013-09-30,200846000000.0,10-Q
C,StockholdersEquity,2014-03-03,2013-12-31,204339000000.0,10-K
C,StockholdersEquity,2014-05-02,2013-12-31,204339000000.0,10-Q
C,StockholdersEquity,2014-08-01,2013-12-31,204339000000.0,10-Q
C,StockholdersEquity,2014-10-30,2013-12-31,204339000000.0,10-Q
C,StockholdersEquity,2015-02-25,2013-12-31,204339000000.0,10-K
C,StockholdersEquity,2014-05-02,2014-03-31,208462000000.0,10-Q
C,StockholdersEquity,2014-08-01,2014-06-30,211362000000.0,10-Q
C,StockholdersEquity,2014-10-30,2014-09-30,212272000000.0,10-Q
C,StockholdersEquity,2015-02-25,2014-12-31,210534000000.0,10-K
C,StockholdersEquity,2015-05-11,2014-12-31,210185000000.0,10-Q
C,StockholdersEquity,2015-08-03,2014-12-31,210185000000.0,10-Q
C,StockholdersEquity,2015-10-30,2014-12-31,210185000000.0,10-Q
C,StockholdersEquity,2016-02-26,2014-12-31,210185000000.0,10-K
C,StockholdersEquity,2015-05-11,2015-03-31,214620000000.0,10-Q
C,StockholdersEquity,2015-08-03,2015-06-30,219440000000.0,10-Q
C,StockholdersEquity,2015-10-30,2015-09-30,220848000000.0,10-Q
C,StockholdersEquity,2016-02-26,2015-12-31,221857000000.0,10-K
C,StockholdersEquity,2016-05-02,2015-12-31,221857000000.0,10-Q
C,StockholdersEquity,2016-05-02,2016-03-31,227522000000.0,10-Q
C,EPS,2013-03-01,2010-12-31,3.65,10-K
C,EPS,2013-03-01,2011-03-31,1.02,10-K
C,EPS,2013-03-01,2011-06-30,1.12,10-K
C,EPS,2013-03-01,2011-09-30,1.27,10-K
C,EPS,2013-03-01,2011-12-31,3.73,10-K
C,EPS,2014-03-03,2011-12-31,3.73,10-K
C,EPS,2013-03-01,2011-12-31,0.32,10-K
C,EPS,2013-03-01,2012-03-31,0.98,10-K
C,EPS,2013-05-03,2012-03-31,0.98,10-Q
C,EPS,2014-03-03,2012-03-31,0.98,10-K
C,EPS,2013-08-02,2012-06-30,1.96,10-Q
C,EPS,2013-03-01,2012-06-30,0.98,10-K
C,EPS,2013-08-02,2012-06-30,0.98,10-Q
C,EPS,2014-03-03,2012-06-30,0.98,10-K
C,EPS,2013-11-01,2012-09-30,2.12,10-Q
C,EPS,2013-03-01,2012-09-30,0.15,10-K
C,EPS,2013-11-01,2012-09-30,0.15,10-Q
C,EPS,2014-03-03,2012-09-30,0.15,10-K
C,EPS,2013-03-01,2012-12-31,2.51,10-K
C,EPS,2014-03-03,2012-12-31,2.51,10-K
C,EPS,2015-02-25,2012-12-31,2.51,10-K
C,EPS,2013-03-01,2012-12-31,0.39,10-K
C,EPS,2014-03-03,2012-12-31,0.39,10-K
C,EPS,2013-05-03,2013-03-31,1.23,10-Q
C,EPS,2014-03-03,2013-03-31,1.23,10-K
C,EPS,2014-05-02,2013-03-31,1.23,10-Q
C,EPS,2015-02-25,2013-03-31,1.23,10-K
C,EPS,2013-08-02,2013-06-30,2.57,10-Q
C,EPS,2014-08-01,2013-06-30,2.57,10-Q
C,EPS,2013-08-02,2013-06-30,1.35,10-Q
C,EPS,2014-03-03,2013-06-30,1.35,10-K
C,EPS,2014-08-01,2013-06-30,1.35,10-Q
C,EPS,2015-02-25,2013-06-30,1.35,10-K
C,EPS,2013-11-01,2013-09-30,3.58,10-Q
C,EPS,2014-10-30,2013-09-30,3.58,10-Q
C,EPS,2013-11-01,2013-09-30,1.01,10-Q
C,EPS,2014-03-03,2013-09-30,1.01,10-K
C,EPS,2014-10-30,2013-09-30,1.01,10-Q
C,EPS,2015-02-25,2013-09-30,1.01,10-K
C,EPS,2014-03-03,2013-12-31,4.35,10-K
C,EPS,2015-02-25,2013-12-31,4.35,10-K
C,EPS,2016-02-26,2013-12-31,4.35,10-K
C,EPS,2014-03-03,2013-12-31,0.77,10-K
C,EPS,2015-02-25,2013-12-31,0.77,10-K
C,EPS,2014-05-02,2014-03-31,1.24,10-Q
C,EPS,2015-02-25,2014-03-31,1.24,10-K
C,EPS,2015-05-11,2014-03-31,1.24,10-Q
C,EPS,2016-02-26,2014-03-31,1.24,10-K
C,EPS,2014-08-01,2014-06-30,1.26,10-Q
C,EPS,2015-08-03,2014-06-30,1.26,10-Q
C,EPS,2014-08-01,2014-06-30,0.03,10-Q
C,EPS,2015-02-25,2014-06-30,0.03,10-K
C,EPS,2015-08-03,2014-06-30,0.03,10-Q
C,EPS,2016-02-26,2014-06-30,0.03,10-K
C,EPS,2014-10-30,2014-09-30,2.14,10-Q
C,EPS,2015-10-30,2014-09-30,2.14,10-Q
C,EPS,2014-10-30,2014-09-30,0.88,10-Q
C,EPS,2015-02-25,2014-09-30,0.88,10-K
C,EPS,2015-10-30,2014-09-30,0.88,10-Q
C,EPS,2016-02-26,2014-09-30,0.88,10-K
C,EPS,2015-02-25,2014-12-31,2.21,10-K
C,EPS,2016-02-26,2014-12-31,2.21,10-K
C,EPS,2015-02-25,2014-12-31,0.06,10-K
C,EPS,2016-02-26,2014-12-31,0.06,10-K
C,EPS,2015-05-11,2015-03-31,1.51,10-Q
C,EPS,2016-02-26,2015-03-31,1.51,10-K
C,EPS,2016-05-02,2015-03-31,1.51,10-Q
C,EPS,2015-08-03,2015-06-30,3.03,10-Q
C,EPS,2015-08-03,2015-06-30,1.52,10-Q
C,EPS,2016-02-26,2015-06-30,1.52,10-K
C,EPS,2015-10-30,2015-09-30,4.38,10-Q
C,EPS,2015-10-30,2015-09-30,1.36,10-Q
C,EPS,2016-02-26,2015-09-30,1.36,10-K
C,EPS,2016-02-26,2015-12-31,5.41,10-K
C,EPS,2016-02-26,2015-12-31,1.02,10-K
C,EPS,2016-05-02,2016-03-31,1.1,10-Q
CAT,Revenue,2013-02-19,2010-12-31,42588000000.0,10-K
CAT,Revenue,2013-02-19,2011-03-31,12949000000.0,10-K
CAT,Revenue,2013-02-19,2011-06-30,14230000000.0,10-K
CAT,Revenue,2013-02-19,2011-09-30,15716000000.0,10-K
CAT,Revenue,2013-02-19,2011-12-31,60138000000.0,10-K
CAT,Revenue,2014-02-18,2011-12-31,60138000000.0,10-K
CAT,Revenue,2013-02-19,2011-12-31,17243000000.0,10-K
CAT,Revenue,2013-02-19,2012-03-31,15981000000.0,10-K
CAT,Revenue,2013-05-02,2012-03-31,15981000000.0,10-Q
